locus_tag	ftype	length_bp	gene	EC_number	COG	product
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01194	CDS	1770	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01195	CDS	1389				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01196	CDS	768	pgiA	5.3.1.9		Glucose-6-phosphate isomerase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01197	CDS	546	thpR	3.1.4.58		RNA 2',3'-cyclic phosphodiesterase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01198	CDS	1185	argG	6.3.4.5		Argininosuccinate synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01199	CDS	237				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01200	CDS	759				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01201	CDS	1107	aroC	4.2.3.5		Chorismate synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01202	tRNA	87				tRNA-Leu(tag)
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01203	CDS	1470	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01204	CDS	609	ykoE		COG4721	Putative HMP/thiamine permease protein YkoE
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01205	CDS	1755	ykoD	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01206	CDS	822	ykoC			Putative HMP/thiamine permease protein YkoC
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01207	CDS	1086	proB_2	2.7.2.11	COG0263	Glutamate 5-kinase 1
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01208	CDS	366				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01209	CDS	1224	selB		COG3276	Selenocysteine-specific elongation factor
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01210	tRNA	74				tRNA-Val(tac)
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01211	CDS	2727	polB	2.7.7.7	COG0417	DNA polymerase II
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01212	CDS	927	pstC_2		COG0573	Phosphate transport system permease protein PstC
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01213	CDS	909	pstA_2		COG0581	Phosphate transport system permease protein PstA
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01214	CDS	372	hybF		COG0375	Hydrogenase maturation factor HybF
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01215	CDS	1113	hypD		COG0409	Hydrogenase maturation factor HypD
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01216	CDS	219	hypC		COG0298	Hydrogenase maturation factor HypC
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01217	CDS	933				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01218	CDS	423				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01219	CDS	1494	rtcB	6.5.1.-		RNA-splicing ligase RtcB
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01220	CDS	477				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01221	CDS	1158	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01222	CDS	1317				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01223	CDS	645	hypB		COG0378	Hydrogenase maturation factor HypB
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01224	CDS	1044	hypE	4.2.1.-		Carbamoyl dehydratase HypE
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01225	CDS	1488				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01226	CDS	783	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01227	CDS	1356	trpB	4.2.1.20		Tryptophan synthase beta chain
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01228	CDS	333				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01229	CDS	375				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01230	CDS	432				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01231	CDS	405	rpsI		COG0103	30S ribosomal protein S9
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01232	CDS	189				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01233	CDS	174				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01234	CDS	684				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01235	CDS	816				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01236	CDS	918	galK	2.7.1.6		Galactokinase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01237	CDS	777	argB_2	2.7.2.8		Acetylglutamate kinase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01238	CDS	306				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01239	CDS	1020				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01240	CDS	603	rplA		COG0081	50S ribosomal protein L1
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01241	CDS	1953				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01242	CDS	1032	bchI	6.6.1.1	COG1239	Magnesium-chelatase 38 kDa subunit
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01243	CDS	765	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01244	CDS	1140	btuC			Vitamin B12 import system permease protein BtuC
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01245	CDS	1848				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01246	CDS	264				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01247	CDS	999	hicd	1.1.1.87	COG0473	Homoisocitrate dehydrogenase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01248	CDS	897				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01249	CDS	411				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01250	CDS	822	fbiB_2		COG0778	Bifunctional F420 biosynthesis protein FbiB
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01251	CDS	1488	icd	1.1.1.42	COG0473	Isocitrate dehydrogenase [NADP]
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01252	CDS	852				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01253	CDS	234				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01254	CDS	552				Insertion sequence IS5376 putative ATP-binding protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01255	CDS	264				Insertion sequence IS5376 putative ATP-binding protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01256	CDS	177				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01257	CDS	342				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01258	CDS	1347	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01259	CDS	849	rnd	3.1.13.5		Ribonuclease D
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01260	CDS	1062				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01261	CDS	738				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01262	CDS	198				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01263	CDS	783	catD	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01264	CDS	555	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01265	CDS	1041				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01266	CDS	921	fbiA	2.7.8.28	COG0391	Phosphoenolpyruvate transferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01267	CDS	1683	hcp	1.7.99.1	COG1151	Hydroxylamine reductase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01268	CDS	822	napF_4			Ferredoxin-type protein NapF
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01269	CDS	918				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01270	CDS	786				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01271	CDS	888		3.4.11.18		Methionine aminopeptidase 1, mitochondrial
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01272	CDS	651	thyA	2.1.1.45		Thymidylate synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01273	CDS	1305	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01274	CDS	1260	cheA	2.7.13.3	COG0643	Chemotaxis protein CheA
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01275	CDS	1236	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01276	CDS	231				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01277	CDS	177				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01278	tRNA	87				tRNA-Leu(gag)
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01279	CDS	786				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01280	CDS	378	rpsK		COG0100	30S ribosomal protein S11
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01281	CDS	525				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01282	CDS	447	rpsM		COG0099	30S ribosomal protein S13
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01283	CDS	1662	groL_3		COG0459	60 kDa chaperonin
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01284	CDS	612				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01285	CDS	1269				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01286	CDS	1701	nadK	2.7.1.23		NAD kinase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01287	CDS	1203	leuA_3	2.3.3.13		2-isopropylmalate synthase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01288	CDS	552				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01289	CDS	933	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01290	CDS	756				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01291	CDS	1443				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01292	CDS	618	pyrH_2			Uridylate kinase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01293	CDS	174				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01294	CDS	357				hypothetical protein
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01295	CDS	981	ppaC_2	3.6.1.1		manganese-dependent inorganic pyrophosphatase
LCMS_allcontigs2_metaspades_Bin_1_1_1-contigs_01296	CDS	264				hypothetical protein
